kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"Kalau pegasus market ada di real life, aing mau banget kerja sama jung-sajangnim dan jadi asmennya pak moon karena lawak bgt ide buat growth salesnya 😭👊","Andai Pegasus Market beneran aya di real life, aing mah hayang pisan kolab jeung Jung-sajangnim terus jadi asmenna Pak Moon, soalnya strategi growth sales-na ngakak tapi nendang 🤣📈","Sumpah, lamun Pegasus Market aya nyata, urang teh pengen daftar kerja bareng Jung-sajangnim, jadi asisten Pak Moon oge; ide naekeun sales-na lucu tapi kepake, receh tapi mantep wkwk 😆","Kalau Pegasus Market beneran aya, abdi mah resep pisan gabung, dihandapeun pamingpin Jung-sajangnim, terus jadi asmen-na Pak Moon; strategi growth-na kreatif jeung ngabodor pisan 😂✨","Mun Pegasus Market aya di real life teh, urang hayang jadi timna Jung-sajangnim, asup jadi asmen Pak Moon wae, sabab cara growth sales maranehna out of the box jeung asik pisan 😍","Seandainya Pegasus Market eksis nyata, abdi tertarik kerja bareng Jung-sajangnim sarta jadi asistenna Pak Moon, soalnya pendekatan growth sales-na unik tur efektif 🙂👌",not hate speech
"USER USER USER Nah ini, mo dukun bayi, dukun urut sampe dukun jurig setan mrekayangan, mo ring 1 istana mo ring seher kek, klo gak bisa kasih togel 4d ya belum sakti lah...","USER USER USER Nah ieu teh, ngaku dukun bayi, dukun urut, nepi ka dukun jurig setan merekayangan; katanya mo ring 1 istana, ring seher ge, tapi klo 4D aja teu bisa dikasih mah, can sakti atuh.","USER USER USER Wkwk paket lengkap pisan dukunnya: bayi, urut, dugi ka jurig setan; ngaku ring 1 istana jeung ring seher, tapi 4D ge teu kabaca, jadi can sakti euy.","USER USER USER Heueuh, cenah serbabisa dukunna, ti bayi nepi ka jurig, tapi mun angka togel 4D wae teu bisa disebutin, nya can level sakti we lah.","USER USER USER Santuy we, bilangnya mo ring 1 istana, ring seher segala, tapi 4D ge teu bisa dikasih; meureun can waktuna, teu kudu heboh.","USER USER USER Sok atuh dibuktikeun, dukun bayi-urut-jurig katanya sakti; lamun bener, coba sebut 4D, lamun teu bisa mah biasa wae, tong ngagebere.",not hate speech
USER Halah gorengan loe. JPO dah kapan taon. Ntu banjeerr urusin. Sumur resapan malah ditutup. Dasar blegug,"USER Halah gorengan loe, sia mah. JPO ti kapan teu kelar-kelar. Tuh banjir ngagelebug di mana-mana, urusin lah. Sumur resapan malah ka tutup, dasar blegug goblok.","USER Wih mantap gorengan loe, euy. JPO entah ti kapan, nu banjir mah dibiarkeun bae. Sumur resapan ditutup deui, pinter pisan ya, blegug.","USER Eh gorengan loe mulu. JPO kapan jadi sih? Banjir beuki parah, urus atuh! Sumur resapan kok ditutup? Maneh blegug pisan.","USER Lah gorengan loe, cape ah. JPO masih kénéh gitu-gitu wae. Banjir di mana-mana, kudu diurus, lain sumur resapan ditutup. Dasar blegug teuing.","USER Gorengan loe teh kenceng pisan, ya. JPO ti taun kapan teu jelas-jelas. Tuh banjir diurus kek, sumur resapan malah disegel. Blegug atuh.",hate speech
"Ketika dosenmu bilang, mohon maaf soal untuk tugas yg saya upload di web itu salah. Itu tugas tahun lalu. Jadi silakan mengerjakan lagi tugas yg terbaru, yg sudah sesuai"" Wadefaaaaak, kembalikaaaaan waktu aing yg uda begadang2 ngerjain spy g telat ngumpulin. Uda cape mikir tauu""","Barusan dosen ngomong, mohon maaf, soal tugas di web teh salah, eta mah tugas taun kapungkur. Jadi kudu ngerjain deui nu anyar. Hadeuh, waktu aing nu geus begadang biar teu telat kumaha atuh, capé pisan euy.","Kata dosen, punten, soal di web salah, ternyata tugas taun kapungkur. Mangga dikerjakeun deui nu terbaru. Duh, balikeun atuh jam begadang aing, nepi ka teu bobo, ayeuna mah otak ngefry, capé pisan.","Dosenna udah menta hapunten, soal di web teh salah, eta tugas lami. Ya udah, aing kerjakeun deui nu updated. Sabar wae atuh, sanajan tadi peuting geus lembur supaya teu telat, masih kuat, walau rada capé.","Mantap pisan... dosen bilang maaf, tugas di web salah, tugas taun kapungkur deui. Sok atuh, kerjain ulang nu bener. Eeeh waktu begadang aing teh? Teu jadi reureuh demi tepat waktu, ayeuna kudu ngulang, nyeri sirah euy.","Dosen ngomong, “mohon maaf”, soal di web salah, kudu ngerjain lagi tugas nu paling anyar. Naha kudu ayeuna pisan sih? Aing geus begadang2 ti peuting supaya teu katinggal deadline, ayeuna teh capé jeung lieur.",not hate speech
Anjrit jurig jauh2 lo dari anak gue 😠🫵🏻,"Anjir, sia jurig atuh! Tong deukeut-deukeut ka anak gue, minggir ayeuna! 😠🫵","Eh jurig, ulah sok ngaganggu budak aing—jauhkeun diri lo, ngarti teu?!","Maneh kaya jurig we, jangan SKSD sama anak gue atuh, cabut jauh sana! 😤","Jurig bau, teu usah gaya deketin budak gue—pergi sana, ngerti teu! 👎","Si jurig, tong nyerempet anak gue, jauh-jauh heula sebelum gue ngamuk! 🧟‍♂️",hate speech
"USER USER USER USER YA MIKIR DAJJAL! lu pikir pacaran cewe cowo di halalkan? dasar belegug, kocak lu kadrun, menghalalkan pacaran lawan jenis. gua walaupun katolik pun tau syariat islam, ni lu islam tapi goblok amat ya?","USER USER USER, atuh mikir we, DAJJAL! lu kira pacaran cewek-cowok teh dihalalin? dasar belegug, kadrun kocak, ngahalalin pacaran lawan jenis. gua mah Katolik oge apal syariat Islam, eh lu ngaku Islam tapi goblok pisan?","USER oi, mikir heula lah DAJJAL! lu pikir pacaran cewe-cowo halal? kadrun kocak, dasar belegug, ngaku-ngaku ngahalalin pacaran lawan jenis. gua walau Katolik tetep tau syariat Islam, lu Islam kok goblok amat sih?","USER USER, hade atuh mikir, DAJJAL. Pacaran cewek-cowok teh mana aya dihalalkan? dasar kadrun, belegug pisan, ngahalalin pacaran lawan jenis. Gua Katolik ge apal syariat Islam, tapi lu Islam malah goblok ya?","USER, hayu mikir atuh DAJJAL! lu kira pacaran lawan jenis bisa dihalalkan? kadrun kocak, dasar belegug. Gua mah Katolik aja tau syariat Islam, lah lu Islam tapi goblok pisan?","USER USER, mikir dong DAJJAL. Pacaran cewe-cowo dihalalin dari mana? dasar belegug kadrun, sok-sokan ngahalalin pacaran lawan jenis. Gua Katolik pun ngerti syariat Islam, lu Islam tapi kok goblok banget, euy?",hate speech
"APA KATA AING TADI, DIA HIDUP LAGI KANN KRNA DIA MONSTERRR","KUMAHA CENAH, AING GEUS NGOMONG TADI, DIA HIDUP DEUI, KAYAK MONSTER WKWK","Kata aing ti tadi, dia bakal hidup lagi euy, persis monster di film","Aing teh udah ngingetin, manehna respawn deui, siga monster di game, bener kan","Dari tadi aing bilang, eta orang bangkit deui, kayak monster, rada syerem tapi santuy","Naon cenah aing tadi, dia hidup lagi atuh, mirip monster doang, jangan kaget lah",not hate speech
USER Harusnya kanjut yang di sensor ga si,"USER Harusna mah bagian lanjutna nu disensor, bener teu sih?","USER Kok jadi nu séjén nu di-sensor? Harusnya teh lanjutna, ya?","USER Naha teu bagian lanjutna wae nu di-sensor? Kitu atuh, biar jelas.","USER Kayaknya teh yang perlu di-sensor bagian lanjut, bukannya awalna, heueuh?","USER Mending mah disensor pas lanjutna we, supaya teu ngabingungkeun, kan?",not hate speech
"USER bayangkan, ini cabor terukur lho. Hasil nyata gabisa diutak-atik. Coba kalo cabor penilaian, yg senam lah, loncat indah lah, Wushu, trus juri² nya model jurig begini. Ya pantes prestasi sport indo ga maju²","USER bayangkeun, ieu mah cabor terukur atuh. Angka jelas, teu bisa dioprek. Coba lamun cabor penilaian—senam, loncat indah, Wushu—trus jurina model jurig kieu, ya berantakan we. Pantes prestasi sport Indo teu maju-maju.","USER ini tuh cabor terukur lho, hasil mah fix, teu bisa diputer-puter. Kalo udah yang penilaian, anu senam/loncat indah/Wushu, terus juri-jurina kaya jurig goblok, ya kacau atuh. Makanya olahraga Indo nyungsep wae.","USER woy, cabor terukur teh kudu jelas atuh. Angka teu bisa dikatrol. Kebayang kalo cabor penilaian—senam, loncat indah, Wushu—trus jurina pada model jurig tukang titip, hasilna mah ngaco pisan. Pantesan sport Indo teu naek-naek.","USER lucu yeuh, cabor terukur wae kudu transparan. Coba kalo yg penilaian: senam, loncat indah, Wushu; mun jurina jurig-jurig kieu, bisi hasilna diakalin. Teu heran prestasi olahraga Indo jadi ngadat.","USER serius, ieu cabor terukur we. Hasil teu bisa diutak-atik. Di cabor penilaian mah—senam, loncat indah, Wushu—lamun jurina model jurig teu profesional, ya ampas lah, kumaha rek maju? Sport Indo jadi ngegoler bae.",hate speech
"Gue masuk igd sekarat gabisa makan aja minta tolong urus administrasi aja kaga dateng. Dahal GUE BAYAR SENDIRI NYET, bpjs gw jga jalan. Alesannya jauh lah, ambil rapot lah apalah emang koplok. Skrg skrg susah baru inget nge chat MINTA DUIT hadeuhh. Istigfar kata gw mah","Kemarin gue masuk IGD, sekarat teu bisa dahar, minta tolong urus administrasi ge teu aya nu datang. Padahal gue bayar sorangan, BPJS ogé teu jalan. Alasanna jauh, kudu nyokot rapot, naon we lah. Ayeuna pas susah mah, anyar inget nge-chat menta duit. Hadeuh, istigfar wae","Gue ke IGD sekarat, makan oge teu bisa, minta tolong urus admin teh teu ada yang nongol. GUE BAYAR SENDIRI atuh, BPJS mah ngadat. Alasan klasik: jauh lah, ambil rapot lah, teuing naon... ayeuna-ayeuna pas perlu duit, baru ngechat minta-minta. Kesel pisan, hadeuh, istigfar heula","Waktu gue di IGD, lemes teu bisa dahar, nitip urus admin ge ditinggal bae. Padahal gue bayar sorangan, BPJS mah error. Katana jauh, kudu ambil rapot, bla bla. Eh ayeuna mah inget, nge-chat menta duit, saena pisan euy. Hadeuh, istigfar atuh","Masuk IGD, kondisi parah teu tiasa dahar, saya minta tolong urus administrasi tapi teu aya nu sumping. Padahal bayar sendiri, BPJS na teu kepake. Katanya jauh, lagi ambil rapor, jsb. Ayeuna pas butuh teh, baru nge-chat minta uang. Hadeuh, istigfar wae","Di IGD gue udah parah, teu bisa makan sama sekali, minta tolong urus admin malah pada ngilang. Gue bayar sorangan, BPJS ge teu kepake. Alasanna: jauh, ambil rapot, apalah. Tapi ayeuna pas lagi susah, langsung ngechat minta duit. Cape atuh... istigfar dulu mah",not hate speech
USER duh gw kebayang beungeut elu lg ngomong begitu,"USER duh gw kebayang beungeut elu pas ngomong kieu, [HINAAN].","USER ih kebayang beungeut lu mun nyarita gitu, [HINAAN] pisan.","USER hadeuh, bayangkeun beungeut maneh waktu ngomong kitu, nepi ka ke-trigger [HINAAN].","USER ck, beungeut elu kebayang terus tiap ngoceh kieu, rada [HINAAN] sih.","USER euleuh, pas lu ngomong kayak gini, beungeutna kebayang… [HINAAN] wae.",hate speech
pengen join trend how i dress in rl tapi sadar aing ga biasa ngerekam outfit😔,"pengen ikutan trend how i dress in rl, tapi aing mah teu biasa ngerekam outfit, rada kagok wkwk","hayang join trend how i dress in rl tapi aing can PD pikeun ngerekam outfitna, sabar we heula :)","pengen join trend how i dress in rl, tapi sadar aing kaku pisan mun ngerekam OOTD 🙈","hayang ikutan trend how i dress in rl, tapi aing mah teu apal kudu ngerekam kumaha, meureun latihan heula atuh","pengen nyobian trend how i dress in rl tapi aing can biasa nyetorin outfit, bakal dicoba we engke",not hate speech
USER Semangat ka jam segitu emang lagi sengit sengit nya vote sih.. vote sama jurig 🤣,"USER Semangat atuh, jam kitu mah keur sengit-sengitna vote.. vote bareng jurig wkwk","USER Tetep semangat ka, jam segitu lagi rame pisan votena.. vote we babarengan jeung jurig 😂","USER Hayu gas, semangat! Jam segitu teh panas-panasna vote, vote jeung jurig oge lucu pisan 🤣","USER Semangat atuh euy, jam segitu biasana tegang votena.. vote jeung jurig heula biar hiburan 🤭","USER Gaskeun, semangaat ka! Jam kitu keur sengit votena, vote bareng jurig, rame pisan 😆",not hate speech
USER jd inget cerita kamu berpapasan sm jurig wkwkwkkwkwk,"USER jd keinget deui cerita kamu papanggih jeung jurig, asli ngakak wkwkwk","USER jd inget deui kisah kamu nu papasan jeung jurig, kumaha harita teh? 😂","USER jd inget carita kamu sempet papasan sm jurig, sieun pisan waktu eta, tapi aman kan atuh?","USER jd inget cerita kamu ketemu jurig di gang, beuki inget beuki ngakak we wkwkwk","USER jadi kepikiran deui, kamu pernah bilang papasan sm jurig, bener kitu? rada merinding oge euy",not hate speech
fakmen wini sekali hap tuh ABIS SEABIS ABISNYA SAMA AING,"Anjir men, win ieu sekali hap langsung abis seabis-abisna ku aing!","Gokil, win-nya mah santuy we, sekali hap langsung beres pisan sama aing.","Alah, win gampang atuh, sekali hap beres ge, abis pisan ku aing.","Hehe, win-nya clean euy, tinggal hap sekali terus kelar, aing mah kitu bae.","Wkwk, ini win sekali hap doang langsung tuntas, abis seabis-abisna ku aing, heueuh.",not hate speech
USER katanya kalau begini ada jurig kak,"USER ceuk batur mah, lamun kayak gini teh aya jurig, kak?","Kata orang sih, kalo gini mah aya jurig, hehe kak.","Serem euy, kabarna mun siga kieu aya jurig, kak.","Eh kak, bener teu ceuk jelema, lamun begini aya jurig?","USER katanya ya, kalo situasinya kayak gini sok aya jurig, tapi teu pati yakin, kak.",not hate speech
"uda ma ngambil roko aing pake make up aing skin care aing trs ga di beresin lg eh pake baju baru aing, pas ditegur jwpn nya ky knjut, pokonya bnyk bgt deh anj cerita dia yg kelakuannya ky kanjut😄👍🏻","Sia teh bejad pisan: roko aing diembat, make up jeung skincare aing dipake, teu dibereskeun, terus sok-sokan make baju anyar aing; pas aing negor, jawabna siga kanjut. Anj, kelakuan najis.","Wkwk hebat pisan maneh, roko aing dilungsur, make up/skincare aing dikapake, bereskeun ge henteu, eh baju anyar aing dipake deui; ditegur mah nyolot, jawabanana kaya kanjut. Bangsat.","Anjir, teu boga isin sia? Roko, make up, skincare, nepi ka baju anyar aing kabeh disikat, padahal teu dibalikeun; pas ditegor malah belagu, ngomongna siga kanjut. Goblog.","Udah mah nyolong roko jeung barang aing, beberes oge teu, terus make baju anyar aing; pas diingetan teh gaya jawabna kaya kanjut. Kelakuan sampah, maneh teh.","Ck ck, maneh teh rese pisan: roko aing dicolong, make up jeung skincare aing diacak-acak, baju anyar aing dipake; waktu aing tegor, jawabna ky kanjut, siga teu boga otak. 😑",hate speech
"Gol dianulir emang eta wasit bener offside, tapi pemaen jadi bareunang mental geus teu bener weh maen teh katambah aya nu dibeureum, eta dikuning hungkul ge cukup da ngabuang heula bola ngan si kanjut na weh hayang ngasaan weh dicentang ku sapatu pul.","Gol dianulir bener offside sih, tapi pemaen jadi ruksak mental, maenna geus teu bener pisan; katambah aya nu dibeureum, padahal dikuning hungkul ge cekap da ngan ngabuang bola, ngan eta si kanjut teh siga hayang dicentang ku sapatu nepi ka puas.","Emang offside, tapi pemaen langsung drop mental, maenna ngaco; terus aya nu dibeureum, padahal kuning wae cukup da ngan nahan heula bola, si kanjutna mah beungeutna siga hayang ditaplak ku sapatu.","Ya offside bener, tapi pemaen jadi bareunang mental, maen teh amburadul; aya nu dibeureum padahal kuning doang ge cukup, da ngan ngulur waktu, ngan si kanjut sok gaya, siga hayang digeprak ku sapatu.","Gol dianulir bener offside, tapi eta pemaen mentalna ambruk, maenna teu puguh; terus dibeureum padahal kuning hungkul ge cukup, da ngan ngabuang waktu, si kanjut eta siga menta ditacklein teuas ku sapatu.","Offside mah leres, tapi pemaen jadi ngeper mental, maen teu make mikir; aya deui nu dibeureum padahal kuning oge cekap sabab ngan ngadelay bola, ngan si kanjutna katingali siga hayang dihajar ku sapatu.",hate speech
USER Wkwkw akun aing 37k bang sempet kepotong beberapa bulan pake appl3 music kalo ga pasti yakin udh ratusan ribu menit karna kayak gabisa hidup ga dengerin lagu✋🥲,"USER Wkwk akun aing udah 37k menit, bang. Sempet ke-skip sababaraha bulan gara2 pake appl3 music, mun teu mah meureun geus nembus ratusan rebu menit. Soalnya aing mah kaya teu bisa hirup lamun teu denger lagu 🤟🎧","USER Hehe akun aing 37k doang, bang. Kemaren-kemaren kepotong sababaraha bulan pake appl3 music; kalo teu kepotong sigana mah udah ratusan ribu menit, soalnya aing teh tiap poe kudu dengerin lagu 😅","USER Aing mah 37k menit aja, bang. Sempet hiatus sababaraha bulan soalnya pake appl3 music, mun teu mah moal jauh ti ratusan ribu menit. Kayak gabisa hirup mun teu aya lagu wae 😌🎶","USER Wkwkw syukur mah akun aing geus 37k, bang. Padahal sempet kepotong sababaraha bulan gara2 nyobain appl3 music; kalo engga meureun udah nembus ratusan ribu menit, soalnya aing teh resep pisan ngadengekeun lagu tiap waktu 🤩","USER Haha akun aing cuman 37k, bang, kapotong sababaraha bulan make appl3 music. Kalo ga kepotong sigana ratusan ribu menit ge bisa, da aing mah sakieu-na ge teu bisa jauh ti lagu 🙈🎵",not hate speech
Rumus dasar matimatik mitosna nyiuman gbr cangcut ditembok kanjut teba2kan ngitung bulu kanjut hukum dasar hirup kahirupan mitosna ngaji gong ngajangjian ngabujuran ngaratap menadahkan tangan menta ijabsah kahareup gong gongan jangji sumpah nazar sorangan modar dikelonan dibadari,"Katanya rumus matimatik teh sakti: nyium gbr cangcut di tembok, kanjut ditebak-tebakan, ngitung bulu kanjut bari sok ngaji gong, menta ijabsah ka kahareup, jangji sumpah nazar sorangan, tungtungna meureun modar dikelonan dibadari.","Wkwk versi mitos rumus matimatik: nyiuman gambar cangcut ditembok, ngitung bulu kanjut nepi ka lieur, terus ngaji gong, ngajangjian ngabujuran, menta ijabsah, ujug-ujug endingna modar dikelonan dibadari.","Kaya gitu doang rumus matimatik mitosna: nyium gbr cangcut nempel di tembok, kanjut tebak-tebakan, ngitung bulu kanjut siga PR, terus jangji sumpah nazar sorangan bari ngaratap, ah paling oge modar dikelonan dibadari.","Cerita rumus dasar matimatik versi mitos: ti nyiuman gbr cangcut, kanjut diteba-tebakan, ngitung bulu kanjut, hukum hirup-kahirupan, ngaji gong bari menadahkan tangan menta ijabsah, tungtungna mah modar dikelonan dibadari.","Santuy we, rumus matimatik mitos teh: nyium gbr cangcut di tembok, ngitung bulu kanjut bari manyun, terus ngaji gong, gongan jangji sorangan, sumpah nazar kaditu-kadieu, pamustunganana modar dikelonan dibadari.",not hate speech
Siapa yang kecewa tapi idol lu kehed si ah https://t.co/oKr6B3K2T3,"Siapa yang kecewa? Idol lu mah kehed pisan atuh, nyebelin we. https://t.co/oKr6B3K2T3","Kecewa teh wajar, soalnya idol lu kehed teuing, kikirna teu nalar.","Lu masih bela? Idol lu kehed, dasar belegug, bikin kesel bae.","Anjir, nu kecewa saha? Idol lu kehed atuh, kurang ajar pisan.","Gue mah geleng2, idol lu kehed, mun boga duit oge sok itung-itung mulu, rese pisan. https://t.co/oKr6B3K2T3",hate speech
