kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
Kalau denger waluh kukus emosiku langsung memuncak inget ke si Yati ASU,Kalau denger suara klakson telolet langsung kesel tenan inget waktu macet kemarin aduh,Pas denger lagu lawas dangdut langsung nostalgia banget inget jaman SMA dulu wah,Kalau nyium bau gudeg langsung kangen tenan sama kampung halaman duh,Denger suara gamelan langsung adem ayem rasanya inget acara kondangan kemarin,"Pas denger orang teriak ""bakso"" langsung lapar banget inget belum sarapan tadi pagi",not hate speech
*tutt tutt berdering* 👩🏼‍🦳: halo siapa ya? 👧🏻: aku? Aku adlh ANAK KECIL YG TERJEBAK Dİ TUBUH ORG DEWASA 👩🏼‍🦳: hoo cah gemblung *terputus* 👧🏻: halo buk halo anak mu ki loh kentekan bengsin… tuloooong https://t.co/EVDZPsVjua,"*ting ting notifikasi* 🧔: hai ada yang bisa dibantu? 👦: iya pak, aku tuh MAHASISWA SEMESTER 8 TAPI MASIH SUKA MAIN GAME ANAK SD 🧔: lah piye tho cah edan *disconnect* 👦: pak pakk anakmu ki butuh duit jajan rek... mbok ya dikei https://t.co/abc123xyz","*dring dring telepon* 👨‍💼: selamat pagi dengan siapa? 👩: saya nih, saya adalah PEKERJA KANTORAN YANG JIWANYA MASIH BOCAH BANGET 👨‍💼: waduh wong gelo iki *sambungan putus* 👩: halo mas halo, karyawanmu butuh cuti dadakan lho... please boss https://t.co/def456ghi","*pip pip chat masuk* 👵: halo dek siapa ini? 👨: aku mbah, aku itu BAPAK RUMAH TANGGA YANG HATINYA KAYAK REMAJA 👵: lho kok aneh cah enom iki *blokir* 👨: mbah mbahh cucumu kehabisan pulsa nih... tolong topup dong https://t.co/jkl789mno","*ring ring video call* 👩‍🏫: ada apa ya dik? 👧: bu guru, saya ini ANAK SMA TAPI PIKIRANNYA UDAH KAYAK EMAK-EMAK 👩‍🏫: wah muridku kok gendeng *matikan panggilan* 👧: bu bu muridmu lagi bokek uang saku... bantuin transfer dong bu https://t.co/pqr012stu","*beep beep pesan WA* 👨‍🍳: iya mas ada orderan? 👦: om, aku tuh ANAK KULIAHAN YANG JIWANYA MASIH KAYAK BOCAH TK 👨‍🍳: edan tenan cah cilik iki *seen doang* 👦: om omm pelangganmu lagi pengen makan gratis... kasihan dong om https://t.co/vwx345yza",not hate speech
"USER Ya kl org rendahan kek aq mgkn Pantas bkin2 hal2 receh. Msa Iya skelas FX RUDYATMO itu bikin2 hal2 pekok bgitu,HY KRN MARAH DG PAK JKW. Ya akhirnya rame Kan. Pdhl lbh nyaman kl pamerin ide2 &amp Gagasan. Ini malah nggosip recehan bgitu.",Wah nek wong biasa kaya aku mungkin wajar ngomong ngalor ngidul. Tapi kok seorang dosen besar kaya PROF SLAMET malah nyebarin hoax gara-gara kesel sama rektor. Ya ujung-ujungnya viral kan. Padahal luwih apik nek sharing ilmu sama riset. Malah sibuk nggunjing kayak emak-emak.,Ya kalo cuma mahasiswa kayak aku sih pantas bikin konten receh. Masa iya selevel KH SAID AQIL kok malah bikin statement aneh-aneh HY KRN DONGKOL SAMA MENAG. Alhasil trending deh. Kan enak kalo ceramah wisdom terus. Ini malah ngegas kayak bocah TikTok.,Lah wong cilik kaya aku wajar wae ngomong sembarangan. Tapi kok artis gedhe kaya SI DEDI malah upload video ngaco gara-gara sakit hati sama produser. Ya pasti ribut kan. Mending share karya bagus sama talent. Ini kok malah drama picisan kayak sinetron.,Ya kalo rakyat jelata macam aku mungkin cocok bikin thread receh. Masa politisi kaliber PAK GANJAR kok sampe posting hal konyol HY GEGARA SEBEL SAMA PARTAI. Jadinya chaos semua. Kan asyik kalo bahas program kerja. Ini malah gosip murahan gini.,Emang sih wong biasa kaya aku pantas ngoceh ga jelas. Tapi kok CEO besar kayak PAK WILLIAM malah bikin statement goblok gegara conflict sama investor. Ya ujungnya heboh toh. Kan mantep kalo share business insight. Malah nggosip kaya tukang ojek online.,not hate speech
"USER USER USER USER Hahaha...bacot lu mau nenggelamkan, eh ntar malah congor lu dan pujaan lu yg tenggelam.","Hahaha...bacot koe mau ngalahke, eh ntar malah awakmu lan bojo mu sing kalah telak.","USER USER USER Wkwkwk...omong besar arep menang, lah kok malah kowe lan tim mu sing babak belur.","Hahaha...cangkem mu mau nggulingke, eh ujung-ujunge awakmu dewe lan konco mu sing ambruk.","USER USER Ngakak tenan...sok jago arep ngancurke, lah malah kowe lan keluarga mu sing kecemplung.","Wkwkwk...bacot pengen ngerusak, eh ternyata malah congor kowe lan organisasi mu sing bubrah.",hate speech
"USER USER Lagi sholat pun tetep dicari cari kesalahannya, dasar bagong pekok 😭","Lagi kerja keras malah dibilang lamban, dasar pitik pekok ora nduwe otak 😤","Udah bantuin malah dikomplain terus, memang babi elek kok ya gitu 😠","Lagi belajar sungguh-sungguh malah diejek bodoh, dasar kebo goblok ga tau diri 😡","Udah masak enak malah dicari-cari kurangnya, memang asu pekok ora pernah puas 😒","Lagi sabar ngadepin masalah malah dibilang lemah, dasar bajingan ora ngerti perjuangan 😤",hate speech
Duuuh orang laki lu punya mata emg picek 😩,Waduh bos lu punya otak emang lemot tenan 😩,Astaga cewek iki kupinge emang budeg banget 😩,Duuuh anak kecil itu mulute emang receh pol 😩,Yaampun driver ojol kuwi nyetirnya emang asal banget 😩,Aduhh tetangga sebelah itu hatinya emang pelit tenan 😩,hate speech
USER congor lu bau busuk manusia paling memalukan produk reformasi apa lu gak malu sama jenggot lu tampang nyunah ternyata kelakuan zalim otak kosong pendukung jokowi zalim planga plongo ijazah palsu sebangsat bangsatnya bangsat masih lebih bangsat lu mbok punya malu dikit,"Dasar kowe iku bocah kurang ajar paling nista hasil didikan salah, apa ora isin karo wong tuwo mu sing wis susah payah, kelakuan laknat otak rongsokan penggemar artis sampah, bodoh planga plongo prestasi palsu, sejahat jahatnya setan isih luwih jahat kowe, coba duwe pakewuh sitik","Anjing kowe iku manusia paling hina produk gagal masyarakat, apa gak kapok karo muka jelek mu sing koyok sampah, tingkah bejat mental kosong fans klub bola sampah, goblok planga plongo gelar palsu, sebrengsek brengsekan brengsekan isih luwih brengsek kowe, mbok yo duwe wiranganing","Congor mu iku wong paling njijiki hasil binasaning zaman, apa ora sungkan karo kumis mu sing koyok tikus mati, laku busuk pikiran hampa simpatisan partai laknat, edan planga plongo sertifikat palsu, selacur lacurane lacur isih luwih lacur kowe, coba tuku isin sitik wae","Dasar awakmu iku jalma paling nista produk kegagalan pendidikan, apa gak malu karo jeneng mu sing wis dicemari, tumindak bejat akal kosong pendukung influencer sampah, tolol planga plongo diploma palsu, sesetan setane setan isih luwih setan awakmu, mbok duwe sopan santun sitik","Cangkemmu iku manusia paling hina hasil rusaking moral, apa ora gerah karo bathukmu sing ndledek, polah laknat mental hampa pengikut streamer bangsat, bodoh planga plongo ijazah gadungan, sekucing kucinge kucing isih luwih apik tinimbang kowe, coba sinau tata krama dhisik",hate speech
"USER emang isine wong mendo semua, br 2eps uda bikin......","Wah film iki pancen apik tenan, baru nonton trailer wae uda bikin penasaran banget","Game anyar iki emang seru pol, br main sebentar uda ketagihan terus","Warung makan kene pancen enak banget, br nyoba sekali uda langsung jadi langganan","Drama Korea iki isine sweet banget, br episode pertama uda bikin baper","Lagu anyar artis iki emang catchy tenan, br denger sekali uda stuck di kepala terus",not hate speech
ADA ORANG GILA YANG MEMPERTANYAKAN KEMENANGAN JISOO? ELU DARI GOA MANA HAH GUA TANYA!! BOCAH GENDENG,Ada sing edan sing ngatain tim sepakbola kita kalah? Kowe teko saka ndeso endi cuk gue tanya!! Bocil goblok,ADA ORANG GILA YANG BILANG MASAKAN INI ENAK? ELU DARI PLANET MANA HAH GUA TANYA!! BEGO BANGET,Ana wong edan sing ngomong film iki bagus? Kowe teko saka gua endi ta asu gue tanya!! Bocah tolol,ADA YANG GILA NGATAIN LAGU INI JELEK? LU TINGGAL DI HUTAN MANA SIH ANJING GUA TANYA!! OTAK UDANG,Ana sing gendeng ngomong game iki seru? Kowe asal saka desa endi cok gue tanya!! Bocil bangsat,hate speech
"kok niat banget si wkwk. pas itu bikin akun baru buat kepoin cb trend kenapa, skr bikin akun baru buat hate b, bocah gendeng kocak lu.","Nih bocah isih SD wae wis seneng nge-bash artis terus, bikin akun fake maning buat nyebar hoax, dasar anak gendeng ora duwe gaweyan.","Lah ki anak edan tenan, seneng banget bikin ribut nang grup WA RT, trus ngomong kasar karo wong tuwo, bocah kurang ajar emang.","Yaampun bocile ki piye to, saben dino posting fitnah nang medsos, bikin akun palsu maneh buat nyerang wong, dasar anak setan.","Aduh bocah iki kok ya seneng banget nyari masalah, bikin status nyindir terus nang FB, mental tempe banget dah, gendeng poll.","Lah anak iki piye sih, hobby banget bikin drama nang Twitter, trus doxxing wong liyo, bocah psycho emang lu.",hate speech
gak sih gw MARAH ke bela jancok peta ny kagak ad apa negara indonesia padahal peta indonesia paling keliatan sih menurut gw krn gede bgt trs mirip sm rambo,"waduh gw KESEL banget sama game ini jancok, karakter indonesia gak ada padahal negara kita punya sejarah gaming yang keren banget lho menurutku","serius sih gw DONGKOL sama aplikasi ini, fitur bahasa jawa gak tersedia padahal user dari jateng jatim banyak banget kan ya","kok gw JENGKEL gini ya sama film ini jancok, setting indonesia gak pernah dipake padahal pemandangan nusantara bagus banget menurutku apalagi yang di bali","astaga gw SEBEL sama brand fashion ini, ukuran buat orang indonesia gak ada padahal body type kita kan beda sama bule-bule sana","wadeh gw KESAL banget sama streaming platform ini jancok, konten lokal indonesia dikit banget padahal industri film kita sekarang makin berkembang lho",not hate speech
"yah asu gotransit error, kaga bisa tap out gw","Aduh sial aplikasi e-commerce error, ora bisa checkout barangku","Wah bangsat wifi kampus lemot, gak bisa submit tugas gue","Yah kontol printer rusak, ora iso print dokumen penting","Asem tenan ATM error, gak bisa tarik duit nih","Anjir sistem akademik down, ora bisa liat nilai semester gw",not hate speech
"USER USER USER Karena si Luhut yg sok kuasa  .. Dasar TUA PEKOK gak GUNA, MUSIBAH bagi negeri ini","USER USER USER Gara-gara si Anies sing sok pinter .. Dasar BOCAH GOBLOK ra GUNA, MALAPETAKA kanggo Jakarta iki","USER USER USER Mergo si Prabowo sing sok jagoan .. Dasar WONG TUA EDAN ora URUS, BALAK kanggo rakyat iki","USER USER USER Karena si Ganjar yang sok ngatur .. Dasar GUBERNUR PICEK gak MUTU, KUTUKAN bagi Jateng ini","USER USER USER Gara-gara si Ridwan Kamil sing sok kreatif .. Dasar BUPATI GILA ra PAHAM, BENCANA kanggo Jabar iki","USER USER USER Mergo si Basuki sing sok tegas .. Dasar MENTERI SOMPLAK ora BECIK, SIALAN kanggo Indonesia iki",hate speech
"Suka kasian &amp iri ngeliat cowo kontol gede yang ketipu sama akun cewe padahal yg pegang itu cowo, mana disuruh mejuhin pake foto selebgram lagi eww. Giliran aku cewe asli susah bgt dpt kontol gede yg mau mejuhin 🫠 #SANGE_AAAAAAAAA #PejuhinChallenge #pejuhinfoto #kontolinfoto","Kasihan banget ndelok wong wedok sing ketipu sama akun fake cowo ganteng, ternyata sing pegang akune mbak-mbak. Disuruh transfer duit pake foto artis Korea lagi. Lah aku cowo asli angel banget golek cewe cantik sing gak bohong identitasnya 🙄","Gemes poll liat bocah-bocah sing kepedot sama akun jualan online palsu, foto produknya keren ternyata barange ecek-ecek. Aku sing jualan asli malah susah laku, padahal barange berkualitas tenan 😤","Miris banget nonton uwong sing terjebak MLM gara-gara ketipu testimoni palsu di medsos. Sing ngasih testimoni malah bot semua. Giliran aku nawarin bisnis beneran, angel tenan nemokne wong sing percaya 💔","Sedih ndeleng fans K-pop sing ditipu akun fansite palsu, minta donasi katanya buat beli album idol ternyata ngibul. Aku sing beneran pengen support idol malah ora duwe duit, ironis banget kan 😭",Gregeten liat orang-orang sing kepedot investasi bodong gara-gara testimoni sukses palsu. Yang posting testimoni ternyata admin sendiri pake akun fake. Lah aku sing invest beneran malah rugi melulu 🤡,not hate speech
"aku ya ada acara, gk awakmu tok taek","aku lagi sibuk kuliah, ora kowe thok sing repot","dia kan kerja shift, gak awakmu dewe sing capek","mereka ada meeting penting, ora kowe tok sing stress","adiku lagi ujian, gk awakmu tok sing deg-degan","bapakku sedang sakit, ora kowe dewe sing khawatir",not hate speech
"USER Lu kira indo cuma pulau Jawa dan Jakarta doang gitu huh manusia nggak punya otak,lu pikir banyak pulau dan kota diluar Jawa yang bahkan infrastruktur aja kurang memadai dasar buzzerRp Jokowi pekok","Kamu pikir politik Indonesia cuma Gerindra sama PDI doang ya cok, ra ngerti yen partai liyane akeh sing perjuangan bareng rakyat, dasar buzzer receh nggak paham sejarah","Lu kira sepak bola Indonesia cuma Persija sama Persib tok hah bocah bodoh, ra weruh yen klub liyane soko daerah malah luwih bagus prestasine, dasar supporter kampungan","Kowe mikir kuliner Indonesia mung gudeg sama rendang wae ya tolol, nggak ngerti yen masakan tradisional soko wilayah liyane malah luwih enak rasane, dasar foodie abal-abal","Lu kok ngira pendidikan tinggi Indonesia cuma UI sama ITB doang sih bangsat, ra ngerti yen universitas ing daerah liyane malah kualitase nggak kalah apik, dasar mahasiswa songong","Kamu pikir wisata Indonesia cuma Bali sama Jogja tok ya goblok, nggak weruh yen destinasi wisata soko pulau liyane malah luwih eksotis pemandangane, dasar turis norak",hate speech
"USER Terserah org mau buka sampai jam berapa,org cari uang kok dilarang dasar gila. Lagian kalau saya males belanja di minimarket2 apapun itu namanya..mending warung tetangga/Madura..kalau mau gila jgn aja org,kamu aja yg gila pekok","Terserah wong mau jualan online sampai tengah malam, golek duit kok diatur-atur dasar edan. Lagian aku males beli di toko-toko fancy, mending warteg biasa aja..kalau pengen stress jangan libatin wong liya, kowe tok sing stress tolol","Bebas aja kalau mau streaming game sampai subuh, cari viewers kok dikomentarin dasar goblok. Gue juga ogah nonton streamer mainstream, mending yang indie..kalau mau sakit hati ya sendiri aja lah, lu doang yang sakit hati bangsat","Suka-suka wong arep dodolan gorengan sampe sore, nyari rejeki kok dicampuri dasar bodoh. Aku yo ra seneng tuku ning mall-mall mewah, mendingan pedagang pinggir dalan..nek pengen pusing dewe wae, awakmu tok sing pusing bajingan","Urusan orang mau buka lapak sampe malem, mata pencaharian kok diurusin dasar tolol. Gue juga males belanja di supermarket gede-gede, mending toko kelontong tetangga..kalau mau emosi sendiri aja dong, lo aja yang emosian kampret","Kebebasan wong pengen dagang fried chicken 24 jam, golek sangu kok diributi dasar ngawur. Aku paling males tuku ning franchise-franchise terkenal, luwih becik kedai lokal..yen arep nesu dewe bae, sliramu tok sing nesu pekok",hate speech
USER Gemblung bukannya makanan yg ketan dibuletin terus yg luarnya dikasih caramel?,"Loh iki malah kebalik, bukane rendang iku daging sapi sing dimasak santan bumbu rempah ya?","Wah salah kaprah nih, emangnya soto itu bukan kuah bening sama ayam plus tauge gitu?","Eh bingung, gudeg kuwi bukane nangka muda sing dimasak karo gula jawa ya mas?","Aduh keliru banget deh, rawon itu kan bukan sup daging item karena kluwek gitu?","Waduh ngaco tenan, bakso malah bukane bola daging sing dicelup kuah panas kan?",not hate speech
"USER cok nya kayak nyebut coki, bukan jancok","Wah namanya mirip banget karo kata ""sari"", bukan ""sarap"" kok","Eh itu cara ngomongnya kayak bilang ""makan"", bukan ""mangan"" lho","Lah username-e kaya nyebut ""budi"", dudu ""budal"" ta","Haha pronounce-nya kayak ngomong ""cantik"", bukan ""canthel"" gitu","Asli itu bacaannya mirip kata ""pintar"", ora ""pinter"" kok",not hate speech
"Selamat Evening Indonesia ku😘😘😘, ini vitamin item ini gue perlukan bersamaan dengan famotidine and ashwaganda disaat gerd gendeng gue kamboh😡, adakah yg bisa tebak si item ini?, $75 👉 udah pernah siyy gue komen di posting seseorang, kutunggu yaa gaes.., xie xie nin💪🕺🎼 https://t.co/5Z21WPLCba","Selamat pagi Indonesia ku😘😘😘, ini skincare item ini gue butuhkan bareng sama serum vitamin C pas jerawat gendeng gue nongol😡, ada yang bisa nebak produk apa ini?, $50 👉 udah pernah share di story kemarin, ditunggu responsenya gaes.., makasih yo💪🕺🎼","Good morning Jakarta ku😘😘😘, ini supplement item gue konsumsi bareng probiotik waktu perut gendeng gue error😡, sopo sing iso tebak merek apa iki?, Rp500k 👉 wis tau post ning feed wingi, nunggu feedback e gaes.., hatur nuhun💪🕺🎼","Selamat sore netizen ku😘😘😘, ini gadget item sing gue pake bareng charger wireless pas hp gendeng gue lowbat😡, ada yang tau device apa ini?, $120 👉 udah pernah review di youtube channel, kutunggu like nya gaes.., arigatou gozaimasu💪🕺🎼","Hello beautiful Indonesia😘😘😘, ini workout equipment gue andalkan sama whey protein pas badan gendeng gue lemes😡, sapa yang bisa guess alat apa ini?, Rp300k 👉 udah pernah unboxing di TikTok kemarin, nunggu komennya gaes.., kamsia💪🕺🎼","Selamat malam kawan ku😘😘😘, ini coffee beans item gue seduh bareng gula aren waktu mata gendeng gue ngantuk😡, iso tebak kopi apa iki?, Rp150k 👉 wis tau review ning blog pribadi, ditunggu sharingnya gaes.., thank you so much💪🕺🎼",not hate speech
