kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"Klo kemaren si asu ini ga ngehate jy hanya karena berdiri ga bakal enjin marah2 kyk sekarang mungkin kita akan anggap ini kejadian yang lucu tapi kenyataannya enggak kan, trus setelah kalian ngata ngatain malah jy yg minta maaf 🙂","Kalo kemarin si asu iki ora nge-hate jy cuma gara-gara ngadeg, ora bakal pada nesu2 kaya saiki; mungkin wae kita nganggep iki lucu, tapi kenyataane ora, terus setelah kowe-kowe pada ngatain, malah jy sing njaluk ngapura 🙂","Nek wingi kuwi si asu iki gak nyinyir jy mung merga berdiri, mestine ora dadi pada ngamuk kaya saiki; dikira bakal lucu, nyatane yo ora, terus setelah kowe kabeh ngatain, malah jy sing minta maaf 🙂","Seandainya kemaren tuh si asu iki gak nge-hate jy cuma soal berdiri, gak bakal pada kebakaran jenggot kaya saiki; kita mungkin nganggep kejadian iki kocak, tapi faktane ora, terus abis kalian pada ngata2in, kok jy sing kudu ngapuro 🙂","Klo dari kemarin si asu iki ora nyerang jy hanya karena berdiri, pasti ora sampek pada marah2 kaya saiki; kira2 bakal dianggep guyonan, ning kenyataannya ora, terus setelah kowe-kowe ngehina, malah jy sing nyuwun ngapura 🙂","Andai wingi si asu iki ra nge-hate jy gara2 mung ngadeg, ora bakal kabeh padha nesu kaya saiki; tak kira bakal lucu, nyatane dudu, terus sesudah kowe pada ngatain, malah jy sing kudu minta maaf 🙂",not hate speech
USER Kalo ini yg Jancok mocca,"USER, kalo yg ini jancok banget, mocca","USER, iki sing jancok, mocca","USER, kalo ini tuh jancok, mocca","USER, sing iki jancok pol, mocca","USER, kalo ini yang paling jancok, mocca",hate speech
USER Ogah loa ja dat Bodat 😁😁 cuma kirik Keturunan Gurun Ngacengan apa yg dibanggakan 🤣🤣🤣 https://t.co/MMcynNKTHm,"Ogah tak ajak debat, bodat 😁 cuma kirik keturunan gurun ngacengan, apa sing kok banggakno 🤣","Males debat karo kowe, bodat 😁 kirik keturunan gurun ngacengan kok isih sok bangga? 🤣","Ra gelem debat karo lu, bodat 😁 cuma kirik keturunan gurun sing ngacengan, opo sing dibanggakke? 🤣","Ora usah gaya, bodat 😁 kowe kuwi kirik keturunan gurun ngacengan, piye arep dibanggakno? 🤣","Gak niat debat karo koe, bodat 😁 mung kirik keturunan gurun ngacengan, bangga opo? 🤣",hate speech
Kalau denger waluh kukus emosiku langsung memuncak inget ke si Yati ASU,"Nek krungu waluh kukus, emosiku langsung meledak, kelingan si Yati, ASU.","Denger kata ""waluh kukus"" wae, emosiku langsung naik, kepikiran si Yati, ASU!","Setiap denger waluh kukus, emosi langsung kumat, langsung kelingan Yati, ASU.","Begitu krungu waluh kukus, rasaku panas, kelingan si Yati, ASU tenan.","Kalau ada yang nyebut waluh kukus, emosiku njeblug, langsung kepikiran si Yati, ASU.",not hate speech
*tutt tutt berdering* 👩🏼‍🦳: halo siapa ya? 👧🏻: aku? Aku adlh ANAK KECIL YG TERJEBAK Dİ TUBUH ORG DEWASA 👩🏼‍🦳: hoo cah gemblung *terputus* 👧🏻: halo buk halo anak mu ki loh kentekan bengsin… tuloooong https://t.co/EVDZPsVjua,"*kring kring* 👩🏼‍🦳: halo, sopo iki? 👧🏻: aku? Aku itu ANAK KECIL YANG KEJEBAK DI TUBUH ORANG DEWASA 👩🏼‍🦳: oalah cah gemblung. *putus* 👧🏻: halo buk, halo, anakmu iki lho kentekan bensin... tolooong https://t.co/EVDZPsVjua","*tut tut dering* 👩🏼‍🦳: halo siapa ya? 👧🏻: aku? Aku ADLH ANAK KECIL YG KEJEBAK NANG TUBUH ORG DEWASA 👩🏼‍🦳: heh cah gemblung. *sambungan putus* 👧🏻: halo buk, halo, anakmu ki loh kentekan bengsin... tulooooong https://t.co/EVDZPsVjua","*tring tring* 👩🏼‍🦳: halo, iki karo sopo? 👧🏻: aku? Aku ANAK KECIL TERJEBAK DI BADAN ORANG DEWASA 👩🏼‍🦳: hla cah gemblung. *terputus* 👧🏻: halo buk halo, anakmu iki lho entek bensin... tolonggg https://t.co/EVDZPsVjua","*kringgg bunyi telpon* 👩🏼‍🦳: halo, siapa di sana? 👧🏻: aku? Aku tuh ANAK KECIL KEJEBAK ING TUBUH ORANG DEWASA 👩🏼‍🦳: lah cah gemblung. *sinyal ilang* 👧🏻: halo buk, halo, anakmu ki loh kentekan bensin... toloooong https://t.co/EVDZPsVjua","*tutt tutt nelpon* 👩🏼‍🦳: halo sopo iki? 👧🏻: aku? Aku ADALAH ANAK KECIL YG TERJEBAK DI TUBUH ORG DEWASA 👩🏼‍🦳: hoo cah gemblung. *call putus* 👧🏻: halo buk halo, anakmu iki lho bensine entek... tolongin dong https://t.co/EVDZPsVjua",not hate speech
"USER Ya kl org rendahan kek aq mgkn Pantas bkin2 hal2 receh. Msa Iya skelas FX RUDYATMO itu bikin2 hal2 pekok bgitu,HY KRN MARAH DG PAK JKW. Ya akhirnya rame Kan. Pdhl lbh nyaman kl pamerin ide2 &amp Gagasan. Ini malah nggosip recehan bgitu.",Ya klo org rendahan kyk aq wajar2 aja bikin hal2 receh. Tapi masa sih sekelas FX RUDYATMO kok nggawe perkara pekok mung gara2 nesu karo Pak JKW. Ujung2é ya dadi rame. Pdhl lbh apik nek pamer ide2 & gagasan. Iki malah nggosip recehan tok.,"Kl aku sih wong ndeso yo pantes lah nggarap urusan receh. Lah kok yo tokoh sekelas FX RUDYATMO gawe hal2 pekok ngono, cuma krn keki karo Pak JKW. Jadine geger kabeh. Pdhl lbh mending nunjukin ide2 & gagasan. Eh iki malah gosip recehan.","Sebagai org rendahan, aq mah pantas2 bae bikin2 yg recehan. Lha piye, kok sampe sekelas FX RUDYATMO nindakake perkara pekok ngono, hanya krn nesu karo Pak JKW. Akhire pada heboh. Padahal lbh enak kalo tampilke ide2 & gagasan. Iki kok malah nggosip receh.","Ya kl levelku org rendahan, bikin hal receh mah masuk akal. Ning kok yo FX RUDYATMO sekelas kuwi nglakoni hal2 pekok, mung merga marah karo Pak JKW. Ujungé rame sak jagad. Pdhl lbh oke nek pamer ide2 & gagasan. Iki jebul mung nggosip recehan.","Menurutku, utk org rendahan kyk aq, ya pantes bikin2 perkara receh. Tapi masa sih sosok sekelas FX RUDYATMO ngetokne tingkah pekok ngono, gara2 sewot karo Pak JKW. Ya wis, akhirnya rame thok. Pdhl lbh bener kalo nuduhin ide2 & gagasan. Nanging iki malah gosip recehan.",not hate speech
"USER USER USER USER Hahaha...bacot lu mau nenggelamkan, eh ntar malah congor lu dan pujaan lu yg tenggelam.","USER USER USER USER Wkwk bacot lu sok mau nenggelamkan, mengko malah congor lu bareng pujaan lu sing kelem.","USER USER USER USER Hahaha bacot lo pengen nenggelamin, tapi ntar malah cangkemu karo pujaanmu sing tenggelam.","USER USER USER USER Haha bacotmu koar-koar arep nenggelamke, eh mengko raimu karo idolamu sing kelem.","USER USER USER USER Wkwkwk bacot lu bilang mau nenggelamin orang, ealah ntar congor lu sama pujaan lu sendiri yang kelem.","USER USER USER USER Hahaha bacotanmu ngomong arep nenggelamke, ning mengko justru cangkemu lan sesembahanmu sing bakal kelem.",hate speech
"USER USER Lagi sholat pun tetep dicari cari kesalahannya, dasar bagong pekok 😭","USER USER Lagi sholat aja masih dicari-cari salahnya, dasar bagong pekok 😭","USER USER Wong lagi sholat wae isih kok kowe golek-golek salahé, dasar bagong pekok 😭","USER USER Pas sholat pun tetep disalah-salahké, kebangeten kowe, bagong pekok 😭","USER USER Sholat wae, isih kok kowe ubek-ubek salahé, kowe pancen bagong pekok 😭","USER USER Orang lagi sholat pun tetep kowe cari-cari kesalahané, ndasmu, bagong pekok 😭",hate speech
Duuuh orang laki lu punya mata emg picek 😩,"Duh, wong lanang lu, matamu emg picek 😩","Hadeh, cowok, lu itu matanya emang picek 😩","Astaga, mas, mata lu picek apa piye sih 😩","Lha kok, wong lanang, lu punya mata yo picek 😩","Ya ampun, lelaki, matamu picek tenan, lu 😩",hate speech
USER congor lu bau busuk manusia paling memalukan produk reformasi apa lu gak malu sama jenggot lu tampang nyunah ternyata kelakuan zalim otak kosong pendukung jokowi zalim planga plongo ijazah palsu sebangsat bangsatnya bangsat masih lebih bangsat lu mbok punya malu dikit,"USER, congormu mambu busuk, kowe manusia paling memalukan, hasil reformasi busuk; ora isin karo jenggotmu, tampang sok nyunah tapi kelakuanmu zalim, otak kosong. Pendukung Jokowi zalim planga-plongo, ijazah palsu; sebangsat-bangsatnya bangsat, isih luwih bangsat kowe, mbok yo duwe malu sithik.","USER, congor lu anyir kaya bangkai, manusia paling ngisin-ngisini, produk reformasi apaan sih lu; jenggot doang, tampang nyunah, kelakuan zalim otak kopong. Pendukung Jokowi zalim, planga plongo, ijazah palsu; sebangsat-bangsatnya bangsat, masih lebih bangsat lu, mbok isin setitik.","USER, congormu bau, kowe iki produk reformasi memalukan; ora malu karo jenggotmu? Gayamu nyunah ternyata tindak-tandukmu zalim, otakmu kosong. Pendukung Jokowi zalim planga-plongo, ijazah palsu; sebangsat-bangsatnya bangsat, isih paling bangsat awakmu, mbok nduwe malu sithik.","USER, congor lu bau busuk, bangsat paling memalukan, hasil reformasi gagal; jenggot lu kebanggaan? Tampang nyunah tapi kelakuanmu zalim, otak kosong. Pendukung Jokowi zalim, planga plongo, ijazah palsu; sebangsat bangsatnya bangsat, tetep paling bangsat lu, mbok yo isin dikit.","USER, congormu mambu, manusia memalukan produk reformasi; ra isin karo jenggotmu, sok tampang nyunah padahal kelakuanmu zalim, otak kosong. Pendukung Jokowi zalim planga-plongo, ijazah palsu; sebangsat-bangsatnya bangsat, luwih bangsat kowe, mbok duwe isin sithik.",hate speech
"USER emang isine wong mendo semua, br 2eps uda bikin......","USER isiné wong mendo kabeh, baru 2 eps wis gawe......","Memang USER isine wong mendo semua, br 2eps udah langsung bikin......","USER emang isiné wong mendo kabeh, br 2 eps wes nggawe......","Isine USER wong mendo kabeh, baru 2eps malah wis bikin......","USER, isiné wong mendo kabeh, br 2eps pada bikin aja......",not hate speech
ADA ORANG GILA YANG MEMPERTANYAKAN KEMENANGAN JISOO? ELU DARI GOA MANA HAH GUA TANYA!! BOCAH GENDENG,"SIAPA WONG GENDHENG YANG MASIH NANYA KEMENANGAN JISOO? LU KELUAR DARI GOA MANA, HAH? BOCAH EDAN!","ADA AJA ORANG GILA MERAGUKAN KEMENANGAN JISOO, LU METU SAKA GOA NGENDI SIH? GUA TANYA! BOCAH GENDENG!","YANG PROTES KEMENANGAN JISOO ITU GILA YA? ELU ASAL SOKO GOA NGENDI, HAH? DASAR BOCAH GENDHENG!","MASIH AJA NANYAIN KENAPA JISOO MENANG? KOWE EDAN TA, LU DARI GOA MANA HAH? BOCAH GENDENG!","MASIH RIBUTIN JISOO MENANG? GOBLOK POL, ELU DARI GOA MANA? BOCAH GENDHENG!",hate speech
"kok niat banget si wkwk. pas itu bikin akun baru buat kepoin cb trend kenapa, skr bikin akun baru buat hate b, bocah gendeng kocak lu.","Niat pol sih wkwk; kemarin wae nggawe akun anyar mung nggo kepoin cb trend opo, saiki malah nggawe akun anyar kanggo hate b, bocah gendeng kocak koe.","Kok semangat tenan si wkwk, pas itu bikin akun baru cuma buat kepoin cb trend kenapa, sekarang bikin akun baru lagi khusus buat hate b, dasar bocah gendeng kocak lu.","Wkwk kok niat banget, mbiyen wis gawe akun anyar nggo kepoin cb trend knp, saiki gawe maneh mung kanggo nge-hate b, kowe bocah gendeng kocak.","Niatmu nggegirisi woy wkwk; kemaren bikin akun baru buat kepo cb trend, skr malah bikin akun baru buat hate b, bocah gendeng lucu ora mutu lu.","Kok niat pisan si wkwk, dulu bikin akun baru nggo kepoin cb trend knapa, sekarang nggawe maneh khusus hate b, dasar bocah gendeng, kocak banget lu.",hate speech
gak sih gw MARAH ke bela jancok peta ny kagak ad apa negara indonesia padahal peta indonesia paling keliatan sih menurut gw krn gede bgt trs mirip sm rambo,"Nggak sih, gue lagi MARAH karo Bela, jancok, kok petanya kagak ada negara Indonesia, padahal peta Indonesia paling keliatan menurut gue soalnya gede banget, trus mirip sama Rambo.","Gue kesel pol ke Bela, jancok, peta-nya kok ra ono Indonesia, padahal menurut gw peta Indonesia paling mencolok krn gede bgt, malah mirip Rambo gitu.","Gw marah tenan karo Bela, jancok, kenapa peta-nya gak ada negara Indonesia, padahal Indonesia itu paling jelas kelihatan menurut gw krn gede pol, malah mirip sm Rambo.","Asli gw ngamuk ke Bela, jancok, peta kok bisa kagak nyantumin negara Indonesia, padahal peta Indonesia paling keliatan, menurut gw gede banget trus mirip Rambo.","Sumpah gw ketrigger ke Bela, jancok, peta-nya ra ana Indonesia-nya, padahal Indonesia paling ketok dewe menurut gw krn gede bgt, ya mirip2 Rambo lah.",not hate speech
"yah asu gotransit error, kaga bisa tap out gw","ya asu, gotransit error mulu, gw kaga bisa tap out","asu tenan, gotransit ngerror, aku ora iso tap out","yah asu, gotransitnya error, gue gak bisa tap out","asu iki, gotransit-e error, aku ra iso tap out","asu, gotransit error terus, gw kagak bisa tap out",not hate speech
"USER USER USER Karena si Luhut yg sok kuasa  .. Dasar TUA PEKOK gak GUNA, MUSIBAH bagi negeri ini","USER USER USER Luhut sing sok kuasa kuwi, dasar TUA PEKOK ra guna, bencana kanggo negeri iki","USER USER USER Karena Luhut kelewat sok kuasa, wong TUA PEKOK ora ana gunane, malapetaka kanggo negara iki","USER USER USER Si Luhut sok nguwasani, TUA PEKOK gak ada gunanya, MUSIBAH buat negeri iki","USER USER USER Luhut iku sok kuasa, TUA PEKOK ra migunani, petaka tenan kanggo negara iki","USER USER USER Gara-gara si Luhut sing seneng ngatur, dasar TUA PEKOK ora guna, bencana kanggo negeri iki",hate speech
"Suka kasian &amp iri ngeliat cowo kontol gede yang ketipu sama akun cewe padahal yg pegang itu cowo, mana disuruh mejuhin pake foto selebgram lagi eww. Giliran aku cewe asli susah bgt dpt kontol gede yg mau mejuhin 🫠 #SANGE_AAAAAAAAA #PejuhinChallenge #pejuhinfoto #kontolinfoto","Kadang aku kasian sekaligus iri ndelok cowo kontol gede ketipuan akun cewe, padahal sing nyekel ya cowo, terus dimintai mejuhin pake foto selebgram, eww. Pas giliranku cewe beneran malah angel banget nemu kontol gede sing gelem mejuhin 🫠 #SANGE_AAAAAAAAA #PejuhinChallenge #pejuhinfoto #kontolinfoto","Iri campur kasihan liat cowo kontol gede ke-prank akun cewe, nyatane sing ngurusi yo cowo; disuruh mejuhin fotone selebgram maneh, ewh. Aku iki cewe asli kok malah susah pol dapet kontol gede sing arep mejuhin 🫠 #SANGE_AAAAAAAAA #PejuhinChallenge #pejuhinfoto #kontolinfoto","Sumpah kasian + iri koyo opo ndelok cowo kontol gede dibego-begoin akun cewe, padahal operator-e cowo, dimintain mejuhin nganggo foto selebgram, eww. Aku cewe ori lho, tapi angel tenan golek kontol gede sing wani mejuhin 🫠 #SANGE_AAAAAAAAA #PejuhinChallenge #pejuhinfoto #kontolinfoto","Rasane kasian tapi iri juga tiap lihat cowo kontol gede ketipu akun cewe, padahal sing megang ya cowo, trus malah disuruh pejuhin foto selebgram, eww. Lah aku cewe real wae susah banget ketemu kontol gede sing gelem pejuhin 🫠 #SANGE_AAAAAAAAA #PejuhinChallenge #pejuhinfoto #kontolinfoto","Kok yo lucu, aku malah kasian plus iri pas ndelok cowo kontol gede keblinger karo akun cewe, nyatane sing ngatur ya cowo, terus malah disuruh mejuhin foto selebgram, eww. Gantian aku iki cewe asli angel banget entuk kontol gede sing sudi mejuhin 🫠 #SANGE_AAAAAAAAA #PejuhinChallenge #pejuhinfoto #kontolinfoto",not hate speech
"aku ya ada acara, gk awakmu tok taek","aku yo nduwe acara, ora mung awakmu thok, taek","aku ya ada agenda, dudu kowe thok, taek","aku juga ada acara, bukan awakmu tok wae, taek","aku uga ono acara, ora mung kowe wae, taek","aku ya ana acara, ora kowe tok, taek",not hate speech
"USER Lu kira indo cuma pulau Jawa dan Jakarta doang gitu huh manusia nggak punya otak,lu pikir banyak pulau dan kota diluar Jawa yang bahkan infrastruktur aja kurang memadai dasar buzzerRp Jokowi pekok","USER Lu kira Indonesia cuma Jawa sama Jakarta doang? Otakmu ke mana sih, manusia nggak punya otak? Banyak pulau dan kota di luar Jawa yang infrastrukturnya aja masih kurang, dasar buzzerRp Jokowi, pekok.","USER Loe mikir Indo cuma Jawa-Jakarta doang, ya? Ra nduwe otak ta? Di luar Jawa itu banyak pulau dan kota, infrastrukturnya aja kurang memadai, dasar buzzerRp Jokowi, pekok.","USER Kowe kira Indo mung Jawa lan Jakarta thok? Otakmu kosong po? Akeh pulau lan kutha njaba Jawa sing infrastrukturne wae kurang, dasar buzzerRp Jokowi, pekok.","USER Kamu pikir Indonesia itu cuma Jawa sama Jakarta doang? Nggak punya otak, ya. Masih banyak pulau dan kota di luar Jawa, infrastruktur aja kurang, dasar buzzerRp-nya Jokowi, pekok.","USER Loe kira Indo cuma seputar Jawa-Jakarta? Ngono wae ora mikir, otakmu endi? Akeh pulau lan kota di njaba Jawa sing infrastrukturne aja isih kurang, dasar buzzerRp Jokowi, pekok.",hate speech
"USER Terserah org mau buka sampai jam berapa,org cari uang kok dilarang dasar gila. Lagian kalau saya males belanja di minimarket2 apapun itu namanya..mending warung tetangga/Madura..kalau mau gila jgn aja org,kamu aja yg gila pekok","USER Terserah wong-wong arep buka nganti jam piro, wong golek duit kok malah dilarang, dasar gila. Aku males belanja ning minimarket2 opo wae jenenge, mending neng warung tetangga/Madura. Nek ana sing gila ojo wong liya, kowe wae sing gila, pekok.","USER Mau buka sampe jam berapa ya urusan mereka, wong cari uang kok disekat, dasar edan. Lagian gue males ke minimarket2 apapun namanya, mending warung tetangga/warung Madura; yang gila jangan orang lain, lo aja yang gila, pekok.","USER Buka sampe jam piro yo sakarepe, wong lagi golek rezeki kok dilarang, kowe kuwi gila. Aku ogah belanja ning minimarket2 opo wae jenenge, mending ning warung tetangga/Madura. Nek gila kowe wae, ojo nyalahke wong, pekok.","USER Urusan toko mau buka sampai jam berapa biarin wae, wong nyari duit kok dihalang-halangi, dasar goblok edan. Gue juga males ke minimarket2 apapun namanya, mending warung tetangga/Madura. Kalo mau gila jangan orang, lo aja yang gila, pekok.","USER Sak karepmu wong arep buka jam piro, wong golek dhuwit kok iso-iso dilarang, dasar kowe edan. Aku mager belanja ning minimarket2 terserah jenenge opo, mending warung tonggo/Madura. Nek pengin gila, kowe dewe wae, ojo ngoyak wong, pekok.",hate speech
USER Gemblung bukannya makanan yg ketan dibuletin terus yg luarnya dikasih caramel?,"USER Gemblung itu bukannya jajanan dari ketan yang dibuletin, terus luarnya dikasih karamel?","USER Gemblung kuwi dudu jajanan saka ketan sing dibulet-bulet, terus njabane diparingi karamel ta?","USER Lho, Gemblung kuwi opo dudu panganan saka ketan sing dibulet-bulet terus njabane dilapis gula karamel?","USER Gemblung kan cemilan ketan sing dibuletin, njabane diwenehi karamel, bener ora?","USER Setaukku Gemblung itu makanan dari ketan dibentuk bulat, trus luarnya disiram karamel, ngono to?",not hate speech
"USER cok nya kayak nyebut coki, bukan jancok","USER 'cok' nya itu dilafalke kayak 'coki', bukan 'jancok'.","USER maksud 'cok' di sini bacane kaya nyebut 'coki', dudu 'jancok'.","USER cara nyebut 'cok' tuh model 'coki', ora 'jancok'.","USER 'cok' yang dimaksud dibaca kayak 'coki', bukan 'jancok' ya.","USER intine 'cok' kene kuwi kaya nyebut 'coki', dudu 'jancok'.",not hate speech
"Selamat Evening Indonesia ku😘😘😘, ini vitamin item ini gue perlukan bersamaan dengan famotidine and ashwaganda disaat gerd gendeng gue kamboh😡, adakah yg bisa tebak si item ini?, $75 👉 udah pernah siyy gue komen di posting seseorang, kutunggu yaa gaes.., xie xie nin💪🕺🎼 https://t.co/5Z21WPLCba","Sugeng dalu Indonesia-ku 😘😘😘, item vitamin iki tak butuhno barengan karo famotidine lan ashwagandha pas GERD-ku kambuh gendheng 😡. Ono sing iso nebak iki opo? $75 👉 aku wes tau kok komen neng postingan wong, tak tunggu jawabanmu yo gaes.. xie xie nin 💪🕺🎼 https://t.co/5Z21WPLCba","Good evening Indonesia sayangku 😘😘😘, vitamin item iki perlu gue minum bebarengan famotidine & ashwagandha nek gerd lagi ngamuk gendeng 😡. Sopo sing iso tebak barang opo iki? 75 dollar 👉 pernah gue spill di postingan orang kok, kutunggu rek.. xie xie nin 💪🕺🎼 https://t.co/5Z21WPLCba","Selamet wengi Indonesia-ku 😘😘😘, iki lho item vitamin sing tak pasangan karo famotidine plus ashwagandha nalika GERD-ku kambuh parah gendheng 😡. Iso tebak ora iki opo? USD 75 👉 udah pernah gue komen di post seseorang, tak enteni jawabane ya gaes.. xie xie nin 💪🕺🎼 https://t.co/5Z21WPLCba","Selamat evening, Indonesiaku 😘😘😘. Item vitamin iki kudu bareng famotidine lan ashwagandha saben gerdku kambuh gendheng 😡. Ada yang bisa nebak iki opo? $75 👉 gue udah sempet komen di postingan orang, ditunggu ya gaes.. xie xie nin 💪🕺🎼 https://t.co/5Z21WPLCba","Halo halo, good evening Indonesia-ku 😘😘😘, vitamin item iki selalu gue pake barengan famotidine + ashwagandha pas GERD kambuh gendheng 😡. Coba tebak iki barang opo? 75$ 👉 kemarin gue udah komen sih di post seseorang, kutunggu responmu gaes.. xie xie nin 💪🕺🎼 https://t.co/5Z21WPLCba",not hate speech
